18368450	18368480	1	450
18368600	18375980	2	450
19680000	19680030	1	450
19680030	19680120	-1	450
19680120	19680150	1	450
19680150	19680210	-1	450
19680210	19680270	1	450
19680270	19680300	-1	450
19680300	19680480	1	450
19680600	19687980	2	450
20992000	20992120	1	450
20992120	20992150	-1	450
20992150	20992180	1	450
20992180	20992240	-1	450
20992240	20992270	1	450
20992270	20992330	-1	450
20992330	20992420	1	450
20992420	20992480	-1	450
20992600	20999980	2	450
22304000	22304030	1	450
22304030	22304060	-1	450
22304060	22304120	1	450
22304120	22304150	-1	450
22304150	22304240	1	450
22304240	22304300	-1	450
22304300	22304330	1	450
22304330	22304360	-1	450
22304360	22304450	1	450
22304450	22304480	-1	450
22304600	22311980	2	450
23616000	23616060	1	450
23616060	23616090	-1	450
23616090	23616120	1	450
23616120	23616150	-1	450
23616150	23616270	1	450
23616270	23616330	-1	450
23616330	23616390	1	450
23616390	23616450	-1	450
23616450	23616480	1	450
23616600	23623980	2	450
24928000	24928030	1	450
24928030	24928090	-1	450
24928090	24928120	1	450
24928120	24928150	-1	450
24928150	24928180	1	450
24928180	24928300	-1	450
24928300	24928330	1	450
24928330	24928360	-1	450
24928360	24928390	1	450
24928390	24928420	-1	450
24928420	24928480	1	450
24928600	24935980	2	450
26240000	26240090	1	450
26240090	26240150	-1	450
26240150	26240300	1	450
26240300	26240420	-1	450
26240420	26240450	1	450
26240450	26240480	-1	450
26240600	26247980	2	450
27552000	27552030	1	450
27552030	27552060	-1	450
27552060	27552090	1	450
27552090	27552150	-1	450
27552150	27552180	1	450
27552180	27552270	-1	450
27552270	27552360	1	450
27552360	27552480	-1	450
27552600	27559980	2	450
28864000	28864060	1	450
28864060	28864150	-1	450
28864150	28864180	1	450
28864180	28864240	-1	450
28864240	28864300	1	450
28864300	28864390	-1	450
28864390	28864480	1	450
28864600	28871980	2	450
30176000	30176030	1	450
30176030	30176150	-1	450
30176150	30176240	1	450
30176240	30176270	-1	450
30176270	30176360	1	450
30176360	30176390	-1	450
30176390	30176420	1	450
30176420	30176450	-1	450
30176450	30176480	1	450
30176600	30183980	2	450
31488000	31488330	1	450
31488330	31488360	-1	450
31488360	31488480	1	450
31488600	31495980	2	450
32800000	32800030	1	450
32800030	32800060	-1	450
32800060	32800180	1	450
32800180	32800270	-1	450
32800270	32800300	1	450
32800300	32800330	-1	450
32800330	32800420	1	450
32800420	32800450	-1	450
32800450	32800480	1	450
32800600	32807980	2	450
34112000	34112060	1	450
34112060	34112090	-1	450
34112090	34112180	1	450
34112180	34112240	-1	450
34112240	34112330	1	450
34112330	34112360	-1	450
34112360	34112390	1	450
34112390	34112420	-1	450
34112420	34112450	1	450
34112450	34112480	-1	450
34112600	34119980	2	450
35424000	35424030	1	450
35424030	35424090	-1	450
35424090	35424240	1	450
35424240	35424270	-1	450
35424270	35424300	1	450
35424300	35424330	-1	450
35424330	35424390	1	450
35424390	35424480	-1	450
35424600	35431980	2	450
36736000	36736090	1	450
36736090	36736120	-1	450
36736120	36736180	1	450
36736180	36736240	-1	450
36736240	36736270	1	450
36736270	36736300	-1	450
36736300	36736360	1	450
36736360	36736450	-1	450
36736450	36736480	1	450
36736600	36743980	2	450
38048000	38048030	1	450
38048030	38048060	-1	450
38048060	38048090	1	450
38048090	38048120	-1	450
38048120	38048240	1	450
38048240	38048420	-1	450
38048420	38048480	1	450
38048600	38055980	2	450
39360000	39360060	1	450
39360060	39360120	-1	450
39360120	39360270	1	450
39360270	39360300	-1	450
39360300	39360360	1	450
39360360	39360390	-1	450
39360390	39360420	1	450
39360420	39360480	-1	450
39360600	39367980	2	450
40672000	40672030	1	450
40672030	40672120	-1	450
40672120	40672180	1	450
40672180	40672390	-1	450
40672390	40672450	1	450
40672450	40672480	-1	450
40672600	40679980	2	450
